cityName,date,elctConsumption
Jiangsu,2015/12/20,134219.45
Zhejiang,2015/12/20,88342.9
Anhui,2015/12/20,43789.11
Fujian,2015/12/20,47724.83
Eastern China,2015/12/21,370376.62
Shanghai,2015/12/21,42595.48
Jiangsu,2015/12/21,140782.73
Zhejiang,2015/12/21,92088.2
Anhui,2015/12/21,44914.87
Fujian,2015/12/21,48368.9
Eastern China,2015/12/22,368431.49
Shanghai,2015/12/22,42360.3
Jiangsu,2015/12/22,141385.98
Zhejiang,2015/12/22,91411.48
Anhui,2015/12/22,44328.51
Fujian,2015/12/22,47265
Eastern China,2015/12/23,367257.43
Shanghai,2015/12/23,42818.33
Jiangsu,2015/12/23,141951.72
Zhejiang,2015/12/23,89218.17
Anhui,2015/12/23,44618.78
Fujian,2015/12/23,46986.04
Eastern China,2015/12/24,367051.94
Shanghai,2015/12/24,43054.01
Jiangsu,2015/12/24,141823.89
Zhejiang,2015/12/24,89149.29
Anhui,2015/12/24,44886.87
Fujian,2015/12/24,46429.85
Eastern China,2015/12/25,364656.53
Shanghai,2015/12/25,42516.51
Jiangsu,2015/12/25,140968.77
Zhejiang,2015/12/25,88639.76
Anhui,2015/12/25,43835.16
Fujian,2015/12/25,46985.13
Eastern China,2015/12/26,353760.41
Shanghai,2015/12/26,40389.27
Jiangsu,2015/12/26,134986.17
Zhejiang,2015/12/26,87311.17
Anhui,2015/12/26,42711.56
Fujian,2015/12/26,46641.5
Eastern China,2015/12/27,348590.81
Shanghai,2015/12/27,38665.68
Jiangsu,2015/12/27,135248.64
Zhejiang,2015/12/27,83733.52
Anhui,2015/12/27,43386.03
Fujian,2015/12/27,45738.39
Eastern China,2015/12/28,370589.93
Shanghai,2015/12/28,43419.85
Jiangsu,2015/12/28,142594.35
Zhejiang,2015/12/28,90838.57
Anhui,2015/12/28,45416.8
Fujian,2015/12/28,46617.98
Eastern China,2015/12/29,373832.53
Shanghai,2015/12/29,43657.29
Jiangsu,2015/12/29,143130.97
Zhejiang,2015/12/29,92053.72
Anhui,2015/12/29,44726.46
Fujian,2015/12/29,48541.52
Eastern China,2015/12/30,368672.2
Shanghai,2015/12/30,43150.8
Jiangsu,2015/12/30,140448.74
Zhejiang,2015/12/30,90419.49
Anhui,2015/12/30,44095.46
Fujian,2015/12/30,48812.84
Eastern China,2015/12/31,356726.09
Shanghai,2015/12/31,42373.19
Jiangsu,2015/12/31,135023.77
Zhejiang,2015/12/31,88040.84
Anhui,2015/12/31,42768.94
Fujian,2015/12/31,46826.22
Eastern China,2016/1/1,299944.9
Shanghai,2016/1/1,34891.9
Jiangsu,2016/1/1,113495.69
Zhejiang,2016/1/1,68868.48
Anhui,2016/1/1,39980.89
Fujian,2016/1/1,41180.05
Eastern China,2016/1/2,312838.7
Shanghai,2016/1/2,35224.73
Jiangsu,2016/1/2,115716.76
Zhejiang,2016/1/2,76186.39
Anhui,2016/1/2,39871.32
Fujian,2016/1/2,44345.61
Eastern China,2016/1/3,329870.11
Shanghai,2016/1/3,37283.66
Jiangsu,2016/1/3,122937.07
Zhejiang,2016/1/3,81630.64
Anhui,2016/1/3,40279.22
Fujian,2016/1/3,46247.33
Eastern China,2016/1/4,352332.25
Shanghai,2016/1/4,40449.48
Jiangsu,2016/1/4,134587.26
Zhejiang,2016/1/4,85558.22
Anhui,2016/1/4,42813.57
Fujian,2016/1/4,47357.74
Eastern China,2016/1/5,360974.91
Shanghai,2016/1/5,41718.84
Jiangsu,2016/1/5,139317.33
Zhejiang,2016/1/5,88098.45
Anhui,2016/1/5,43179.37
Fujian,2016/1/5,47068.77
Eastern China,2016/1/6,365434.75
Shanghai,2016/1/6,42856.62
Jiangsu,2016/1/6,141305.83
Zhejiang,2016/1/6,89345.79
Anhui,2016/1/6,44435.23
Fujian,2016/1/6,45916.68
Eastern China,2016/1/7,371225.51
Shanghai,2016/1/7,43556.75
Jiangsu,2016/1/7,143972.86
Zhejiang,2016/1/7,91254.41
Anhui,2016/1/7,46033.74
Fujian,2016/1/7,44881.6
Eastern China,2016/1/8,377374.48
Shanghai,2016/1/8,43988.47
Jiangsu,2016/1/8,144364.63
Zhejiang,2016/1/8,93726.4
Anhui,2016/1/8,45874.55
Fujian,2016/1/8,47806.77
Eastern China,2016/1/9,367211.8
Shanghai,2016/1/9,41191.71
Jiangsu,2016/1/9,140113
Zhejiang,2016/1/9,91420.72
Anhui,2016/1/9,45662.72
Fujian,2016/1/9,47280.77
Eastern China,2016/1/10,353044.62
Shanghai,2016/1/10,39464.11
Jiangsu,2016/1/10,133426.23
Zhejiang,2016/1/10,88082.75
Anhui,2016/1/10,44262.22
Fujian,2016/1/10,46232.86
Eastern China,2016/1/11,376168.58
Shanghai,2016/1/11,44062.72
Jiangsu,2016/1/11,144689.39
Zhejiang,2016/1/11,91910.95
Anhui,2016/1/11,47210.58
Fujian,2016/1/11,46716.68
Eastern China,2016/1/12,386577.55
Shanghai,2016/1/12,45166.53
Jiangsu,2016/1/12,150535.14
Zhejiang,2016/1/12,94799.06
Anhui,2016/1/12,48813.75
Fujian,2016/1/12,45619.12
Eastern China,2016/1/13,393384.32
Shanghai,2016/1/13,47294.07
Jiangsu,2016/1/13,152771.49
Zhejiang,2016/1/13,95965.82
Anhui,2016/1/13,48670.08
Fujian,2016/1/13,47061.27
Eastern China,2016/1/14,391457.76
Shanghai,2016/1/14,47320.9
Jiangsu,2016/1/14,151206.03
Zhejiang,2016/1/14,95545.74
Anhui,2016/1/14,47708.12
Fujian,2016/1/14,48021.37
Eastern China,2016/1/15,381789.17
Shanghai,2016/1/15,47409.92
Jiangsu,2016/1/15,146507.94
Zhejiang,2016/1/15,92996.33
Anhui,2016/1/15,46080.88
Fujian,2016/1/15,47122.11
Eastern China,2016/1/16,364224.44
Shanghai,2016/1/16,42416.17
Jiangsu,2016/1/16,140477.17
Zhejiang,2016/1/16,89623.18
Anhui,2016/1/16,44356.69
Fujian,2016/1/16,45722.16
Eastern China,2016/1/17,351266.47
Shanghai,2016/1/17,40883.82
Jiangsu,2016/1/17,134642.48
Zhejiang,2016/1/17,85076.84
Anhui,2016/1/17,44037.51
Fujian,2016/1/17,44981.32
Eastern China,2016/1/18,381937.84
Shanghai,2016/1/18,47424.57
Jiangsu,2016/1/18,148802.84
Zhejiang,2016/1/18,90183.88
Anhui,2016/1/18,48084.61
Fujian,2016/1/18,45770.83
Eastern China,2016/1/19,389264.59
Shanghai,2016/1/19,49247.23
Jiangsu,2016/1/19,150840.79
Zhejiang,2016/1/19,92733.96
Anhui,2016/1/19,48123.87
Fujian,2016/1/19,46615.86
Eastern China,2016/1/20,395713.75
Shanghai,2016/1/20,49810.84
Jiangsu,2016/1/20,153720.39
Zhejiang,2016/1/20,95085.2
Anhui,2016/1/20,49420.95
Fujian,2016/1/20,45948.41
Eastern China,2016/1/21,400294.2
Shanghai,2016/1/21,50580.9
Jiangsu,2016/1/21,154968.21
Zhejiang,2016/1/21,95794.42
Anhui,2016/1/21,50415.97
Fujian,2016/1/21,46701.86
Eastern China,2016/1/22,395229.69
Shanghai,2016/1/22,49798.82
Jiangsu,2016/1/22,154306.14
Zhejiang,2016/1/22,93734.54
Anhui,2016/1/22,51413.27
Fujian,2016/1/22,44205.8
Eastern China,2016/1/23,387095.01
Shanghai,2016/1/23,48722.77
Jiangsu,2016/1/23,151181.82
Zhejiang,2016/1/23,90053.02
Anhui,2016/1/23,50824.35
Fujian,2016/1/23,44495.31
Eastern China,2016/1/24,380442.72
Shanghai,2016/1/24,48715.5
Jiangsu,2016/1/24,146668.84
Zhejiang,2016/1/24,87495.1
Anhui,2016/1/24,51472.7
Fujian,2016/1/24,44191.6
Eastern China,2016/1/25,384137.33
Shanghai,2016/1/25,52489.4
Jiangsu,2016/1/25,147207.36
Zhejiang,2016/1/25,87193.94
Anhui,2016/1/25,50716.23
Fujian,2016/1/25,44882.65
Eastern China,2016/1/26,373314.75
Shanghai,2016/1/26,51521.69
Jiangsu,2016/1/26,142200.94
Zhejiang,2016/1/26,83737.44
Anhui,2016/1/26,48152.39
Fujian,2016/1/26,45895.14
Eastern China,2016/1/27,363673.53
Shanghai,2016/1/27,49778.34
Jiangsu,2016/1/27,139314.83
Zhejiang,2016/1/27,81429.68
Anhui,2016/1/27,47324.99
Fujian,2016/1/27,44071.86
Eastern China,2016/1/28,350431.04
Shanghai,2016/1/28,47230.99
Jiangsu,2016/1/28,137144.36
Zhejiang,2016/1/28,75405.79
Anhui,2016/1/28,47326.86
Fujian,2016/1/28,41604.63
Eastern China,2016/1/29,338072.7
Shanghai,2016/1/29,45577.37
Jiangsu,2016/1/29,134870.12
Zhejiang,2016/1/29,68496.74
Anhui,2016/1/29,47329.98
Fujian,2016/1/29,40082.34
Eastern China,2016/1/30,318868.67
Shanghai,2016/1/30,42122.26
Jiangsu,2016/1/30,127510.27
Zhejiang,2016/1/30,62964.9
Anhui,2016/1/30,45570.4
Fujian,2016/1/30,39123.73
Eastern China,2016/1/31,312170.45
Shanghai,2016/1/31,40005.22
Jiangsu,2016/1/31,126391.86
Zhejiang,2016/1/31,59345.13
Anhui,2016/1/31,46773.25
Fujian,2016/1/31,38071.29
Eastern China,2016/2/1,316087.08
Shanghai,2016/2/1,42445.19
Jiangsu,2016/2/1,125910.25
Zhejiang,2016/2/1,61400.7
Anhui,2016/2/1,47099.58
Fujian,2016/2/1,37723.73
Eastern China,2016/2/2,300941.64
Shanghai,2016/2/2,44030.48
Jiangsu,2016/2/2,118628.62
Zhejiang,2016/2/2,56425.32
Anhui,2016/2/2,44864.6
Fujian,2016/2/2,35465.92
Eastern China,2016/2/3,281219.24
Shanghai,2016/2/3,41553.69
Jiangsu,2016/2/3,109306.84
Zhejiang,2016/2/3,51403.68
Anhui,2016/2/3,42127.28
Fujian,2016/2/3,35365.59
Eastern China,2016/2/4,269148.91
Shanghai,2016/2/4,39717.82
Jiangsu,2016/2/4,103736.03
Zhejiang,2016/2/4,49721.69
Anhui,2016/2/4,40376.32
Fujian,2016/2/4,34209.27
Eastern China,2016/2/5,242365.42
Shanghai,2016/2/5,34500.67
Jiangsu,2016/2/5,93159.71
Zhejiang,2016/2/5,43168.16
Anhui,2016/2/5,37538.7
Fujian,2016/2/5,32700.47
Eastern China,2016/2/6,221281.24
Shanghai,2016/2/6,30561.98
Jiangsu,2016/2/6,84659.12
Zhejiang,2016/2/6,40539.95
Anhui,2016/2/6,35136.77
Fujian,2016/2/6,29058.15
Eastern China,2016/2/7,210129.89
Shanghai,2016/2/7,26598.07
Jiangsu,2016/2/7,78592.72
Zhejiang,2016/2/7,39847.61
Anhui,2016/2/7,33188.4
Fujian,2016/2/7,30638.33
Eastern China,2016/2/8,187285.38
Shanghai,2016/2/8,25210.95
Jiangsu,2016/2/8,69556.42
Zhejiang,2016/2/8,35029.81
Anhui,2016/2/8,28604.97
Fujian,2016/2/8,27649.48
Eastern China,2016/2/9,178819.98
Shanghai,2016/2/9,24794.33
Jiangsu,2016/2/9,65593.82
Zhejiang,2016/2/9,32273.37
Anhui,2016/2/9,26965.32
Fujian,2016/2/9,27972.13
Eastern China,2016/2/10,176411.56
Shanghai,2016/2/10,25321.26
Jiangsu,2016/2/10,64773.64
Zhejiang,2016/2/10,30205.27
Anhui,2016/2/10,26462.9
Fujian,2016/2/10,28440.43
Eastern China,2016/2/11,178401.35
Shanghai,2016/2/11,25600.83
Jiangsu,2016/2/11,66182.61
Zhejiang,2016/2/11,30224.02
Anhui,2016/2/11,26331.62
Fujian,2016/2/11,28875.7
Eastern China,2016/2/12,182711.52
Shanghai,2016/2/12,26491.91
Jiangsu,2016/2/12,68031.72
Zhejiang,2016/2/12,30241.97
Anhui,2016/2/12,26997.08
Fujian,2016/2/12,29740.72
Eastern China,2016/2/13,193820.33
Shanghai,2016/2/13,27566.41
Jiangsu,2016/2/13,75084.23
Zhejiang,2016/2/13,30617.74
Anhui,2016/2/13,29942.78
Fujian,2016/2/13,29481.15
Eastern China,2016/2/14,221406.86
Shanghai,2016/2/14,33251.23
Jiangsu,2016/2/14,86466.66
Zhejiang,2016/2/14,37117.67
Anhui,2016/2/14,33315.24
Fujian,2016/2/14,30190.9
Eastern China,2016/2/15,244248
Shanghai,2016/2/15,36285.16
Jiangsu,2016/2/15,96861.54
Zhejiang,2016/2/15,42994.27
Anhui,2016/2/15,35997.92
Fujian,2016/2/15,31257.37
Eastern China,2016/2/16,259773.56
Shanghai,2016/2/16,38327.18
Jiangsu,2016/2/16,103643.53
Zhejiang,2016/2/16,47072.46
Anhui,2016/2/16,36670.78
Fujian,2016/2/16,32905.54
Eastern China,2016/2/17,269856.87
Shanghai,2016/2/17,38946.6
Jiangsu,2016/2/17,105800.14
Zhejiang,2016/2/17,50673.26
Anhui,2016/2/17,36055.86
Fujian,2016/2/17,36897.99
Eastern China,2016/2/18,273473.76
Shanghai,2016/2/18,38056.25
Jiangsu,2016/2/18,107508.6
Zhejiang,2016/2/18,53110.56
Anhui,2016/2/18,35483.07
Fujian,2016/2/18,37864.3
Eastern China,2016/2/19,286171.27
Shanghai,2016/2/19,39090.57
Jiangsu,2016/2/19,113273.2
Zhejiang,2016/2/19,58468.04
Anhui,2016/2/19,35973.77
Fujian,2016/2/19,37927.02
Eastern China,2016/2/20,282188.3
Shanghai,2016/2/20,36691.77
Jiangsu,2016/2/20,112422.64
Zhejiang,2016/2/20,59068.2
Anhui,2016/2/20,35815.95
Fujian,2016/2/20,36723.44
Eastern China,2016/2/21,284031.38
Shanghai,2016/2/21,35767.38
Jiangsu,2016/2/21,112075.2
Zhejiang,2016/2/21,61241.91
Anhui,2016/2/21,37109.69
Fujian,2016/2/21,36363.95
Eastern China,2016/2/22,304655.75
Shanghai,2016/2/22,40071.07
Jiangsu,2016/2/22,121853.45
Zhejiang,2016/2/22,66552.3
Anhui,2016/2/22,37343.34
Fujian,2016/2/22,37285.14
Eastern China,2016/2/23,319853.9
Shanghai,2016/2/23,41550.79
Jiangsu,2016/2/23,126494.86
Zhejiang,2016/2/23,71728.57
Anhui,2016/2/23,38873.74
Fujian,2016/2/23,39631.82
Eastern China,2016/2/24,326641.32
Shanghai,2016/2/24,42719.47
Jiangsu,2016/2/24,128100.97
Zhejiang,2016/2/24,74594.78
Anhui,2016/2/24,39108.19
Fujian,2016/2/24,40531.48
Eastern China,2016/2/25,330501.71
Shanghai,2016/2/25,41922.74
Jiangsu,2016/2/25,129285.1
Zhejiang,2016/2/25,76717.79
Anhui,2016/2/25,38385.05
Fujian,2016/2/25,42605.38
Eastern China,2016/2/26,329516.92
Shanghai,2016/2/26,40571.63
Jiangsu,2016/2/26,127615.23
Zhejiang,2016/2/26,77871.78
Anhui,2016/2/26,38072.3
Fujian,2016/2/26,43825.88
Eastern China,2016/2/27,319181.72
Shanghai,2016/2/27,37288.54
Jiangsu,2016/2/27,122347.06
Zhejiang,2016/2/27,76181.15
Anhui,2016/2/27,37111.69
Fujian,2016/2/27,44587.84
Eastern China,2016/2/28,307557.88
Shanghai,2016/2/28,34501.48
Jiangsu,2016/2/28,118206.74
Zhejiang,2016/2/28,73301.03
Anhui,2016/2/28,36694.16
Fujian,2016/2/28,43284.84
Eastern China,2016/2/29,329314.72
Shanghai,2016/2/29,39380.39
Jiangsu,2016/2/29,127219.98
Zhejiang,2016/2/29,78716.93
Anhui,2016/2/29,37615.15
Fujian,2016/2/29,44750.26
Eastern China,2016/3/1,339363.13
Shanghai,2016/3/1,41121.91
Jiangsu,2016/3/1,131408.22
Zhejiang,2016/3/1,82568.71
Anhui,2016/3/1,37920.95
Fujian,2016/3/1,44706.89
Eastern China,2016/3/2,340464.59
Shanghai,2016/3/2,39575.17
Jiangsu,2016/3/2,130428.91
Zhejiang,2016/3/2,83537.5
Anhui,2016/3/2,38934.69
Fujian,2016/3/2,46290.94
Eastern China,2016/3/3,338596.12
Shanghai,2016/3/3,38971.32
Jiangsu,2016/3/3,129349.13
Zhejiang,2016/3/3,83043.45
Anhui,2016/3/3,38765.18
Fujian,2016/3/3,46832.56
Eastern China,2016/3/4,336292.18
Shanghai,2016/3/4,38104.18
Jiangsu,2016/3/4,128235.33
Zhejiang,2016/3/4,82854.69
Anhui,2016/3/4,38449.81
Fujian,2016/3/4,46972.17
Eastern China,2016/3/5,326552.58
Shanghai,2016/3/5,34274.89
Jiangsu,2016/3/5,124603.51
Zhejiang,2016/3/5,83007.73
Anhui,2016/3/5,37536.98
Fujian,2016/3/5,45571.34
Eastern China,2016/3/6,316358.74
Shanghai,2016/3/6,33166.53
Jiangsu,2016/3/6,120009.82
Zhejiang,2016/3/6,80507.69
Anhui,2016/3/6,36589.79
Fujian,2016/3/6,44565.7
Eastern China,2016/3/7,335607.84
Shanghai,2016/3/7,36524.32
Jiangsu,2016/3/7,128052.65
Zhejiang,2016/3/7,85242.18
Anhui,2016/3/7,38213.81
Fujian,2016/3/7,45917.41
Eastern China,2016/3/8,351443.68
Shanghai,2016/3/8,38716.67
Jiangsu,2016/3/8,136529.58
Zhejiang,2016/3/8,87407.76
Anhui,2016/3/8,40308.04
Fujian,2016/3/8,46860.48
Eastern China,2016/3/9,362456.81
Shanghai,2016/3/9,41554.69
Jiangsu,2016/3/9,140514.84
Zhejiang,2016/3/9,90460.43
Anhui,2016/3/9,41816.23
Fujian,2016/3/9,46510.48
Eastern China,2016/3/10,369948.65
Shanghai,2016/3/10,43980.67
Jiangsu,2016/3/10,140968.29
Zhejiang,2016/3/10,95026.39
Anhui,2016/3/10,41583.17
Fujian,2016/3/10,46588.02
Eastern China,2016/3/11,367501.36
Shanghai,2016/3/11,44232.14
Jiangsu,2016/3/11,139303.36
Zhejiang,2016/3/11,94325.05
Anhui,2016/3/11,40979.27
Fujian,2016/3/11,47046.02
Eastern China,2016/3/12,354313.95
Shanghai,2016/3/12,38919.42
Jiangsu,2016/3/12,134906.76
Zhejiang,2016/3/12,91747.27
Anhui,2016/3/12,39979.59
Fujian,2016/3/12,47157.66
Eastern China,2016/3/13,341023.08
Shanghai,2016/3/13,36546.05
Jiangsu,2016/3/13,128367.29
Zhejiang,2016/3/13,88319.64
Anhui,2016/3/13,39631.34
Fujian,2016/3/13,46517.47
Eastern China,2016/3/14,351282.48
Shanghai,2016/3/14,38692.05
Jiangsu,2016/3/14,134041.93
Zhejiang,2016/3/14,89912.4
Anhui,2016/3/14,40012.76
Fujian,2016/3/14,47049.55
Eastern China,2016/3/15,358054.31
Shanghai,2016/3/15,40937.26
Jiangsu,2016/3/15,136680.13
Zhejiang,2016/3/15,91397.09
Anhui,2016/3/15,39627.21
Fujian,2016/3/15,47738.75
Eastern China,2016/3/16,351652.65
Shanghai,2016/3/16,38486.77
Jiangsu,2016/3/16,133249.1
Zhejiang,2016/3/16,89826.52
Anhui,2016/3/16,39489.91
Fujian,2016/3/16,48847.7
Eastern China,2016/3/17,354071.82
Shanghai,2016/3/17,38346.28
Jiangsu,2016/3/17,134374.02
Zhejiang,2016/3/17,90171.9
Anhui,2016/3/17,39687.26
Fujian,2016/3/17,49705.19
Eastern China,2016/3/18,351267.84
Shanghai,2016/3/18,37112.48
Jiangsu,2016/3/18,133668.18
Zhejiang,2016/3/18,90150.88
Anhui,2016/3/18,39721.45
Fujian,2016/3/18,48905.77
Eastern China,2016/3/19,342511.51
Shanghai,2016/3/19,35274.16
Jiangsu,2016/3/19,129604.87
Zhejiang,2016/3/19,88810.05
Anhui,2016/3/19,38930.16
Fujian,2016/3/19,48178.14
Eastern China,2016/3/20,326369.27
Shanghai,2016/3/20,33671.44
Jiangsu,2016/3/20,122629
Zhejiang,2016/3/20,83889.3
Anhui,2016/3/20,37738.71
Fujian,2016/3/20,46768.58
Eastern China,2016/3/21,344971.15
Shanghai,2016/3/21,37202.31
Jiangsu,2016/3/21,129293.38
Zhejiang,2016/3/21,89634.41
Anhui,2016/3/21,38778.19
Fujian,2016/3/21,48297.99
Eastern China,2016/3/22,353464.19
Shanghai,2016/3/22,38129.39
Jiangsu,2016/3/22,133211.13
Zhejiang,2016/3/22,92290.28
Anhui,2016/3/22,39140.84
Fujian,2016/3/22,48995.31
Eastern China,2016/3/23,356525.86
Shanghai,2016/3/23,38773.78
Jiangsu,2016/3/23,134333.89
Zhejiang,2016/3/23,92318.85
Anhui,2016/3/23,39777.55
Fujian,2016/3/23,49579.31
Eastern China,2016/3/24,360011.76
Shanghai,2016/3/24,39607.38
Jiangsu,2016/3/24,135627.82
Zhejiang,2016/3/24,93322.84
Anhui,2016/3/24,40078.03
Fujian,2016/3/24,49613.95
Eastern China,2016/3/25,357621.23
Shanghai,2016/3/25,39303.01
Jiangsu,2016/3/25,134505.96
Zhejiang,2016/3/25,92435.68
Anhui,2016/3/25,39769.28
Fujian,2016/3/25,49803.33
Eastern China,2016/3/26,348665.94
Shanghai,2016/3/26,36013.44
Jiangsu,2016/3/26,131020.63
Zhejiang,2016/3/26,90807.06
Anhui,2016/3/26,39705.41
Fujian,2016/3/26,49359.55
Eastern China,2016/3/27,331577.7
Shanghai,2016/3/27,33687.47
Jiangsu,2016/3/27,123323.64
Zhejiang,2016/3/27,85980.52
Anhui,2016/3/27,38224.65
Fujian,2016/3/27,48620.21
Eastern China,2016/3/28,345296.26
Shanghai,2016/3/28,36437.06
Jiangsu,2016/3/28,129120.1
Zhejiang,2016/3/28,89692.72
Anhui,2016/3/28,38651.16
Fujian,2016/3/28,49600.86
Eastern China,2016/3/29,349486.01
Shanghai,2016/3/29,36298.14
Jiangsu,2016/3/29,131876.79
Zhejiang,2016/3/29,90414.6
Anhui,2016/3/29,39046.18
Fujian,2016/3/29,50192.84
Eastern China,2016/3/30,350271.96
Shanghai,2016/3/30,36545.3
Jiangsu,2016/3/30,131175.15
Zhejiang,2016/3/30,91248.38
Anhui,2016/3/30,38999.22
Fujian,2016/3/30,50637.16
Eastern China,2016/3/31,346613.05
Shanghai,2016/3/31,36659.88
Jiangsu,2016/3/31,130697.77
Zhejiang,2016/3/31,89772.59
Anhui,2016/3/31,38355.21
Fujian,2016/3/31,49621.68
Eastern China,2016/4/1,340151.31
Shanghai,2016/4/1,36173.83
Jiangsu,2016/4/1,128271.53
Zhejiang,2016/4/1,88267.58
Anhui,2016/4/1,38235.37
Fujian,2016/4/1,47731.27
Eastern China,2016/4/2,333025.53
Shanghai,2016/4/2,32938.26
Jiangsu,2016/4/2,125774.31
Zhejiang,2016/4/2,86965.93
Anhui,2016/4/2,37732.37
Fujian,2016/4/2,48161.86
Eastern China,2016/4/3,313001.34
Shanghai,2016/4/3,31164.94
Jiangsu,2016/4/3,117962.08
Zhejiang,2016/4/3,79830.38
Anhui,2016/4/3,35815.68
Fujian,2016/4/3,46879.22
Eastern China,2016/4/4,279830.03
Shanghai,2016/4/4,28824.55
Jiangsu,2016/4/4,105111.32
Zhejiang,2016/4/4,67017.14
Anhui,2016/4/4,33822.67
Fujian,2016/4/4,43699.18
Eastern China,2016/4/5,323555.81
Shanghai,2016/4/5,34811.84
Jiangsu,2016/4/5,122403.24
Zhejiang,2016/4/5,81626.48
Anhui,2016/4/5,36672.27
Fujian,2016/4/5,46566.81
Eastern China,2016/4/6,341919.81
Shanghai,2016/4/6,36859.01
Jiangsu,2016/4/6,130810.1
Zhejiang,2016/4/6,86710.93
Anhui,2016/4/6,37685.23
Fujian,2016/4/6,48356.43
Eastern China,2016/4/7,343915.9
Shanghai,2016/4/7,36706.51
Jiangsu,2016/4/7,130942.04
Zhejiang,2016/4/7,87750.2
Anhui,2016/4/7,37052.57
Fujian,2016/4/7,49937.04
Eastern China,2016/4/8,341396.6
Shanghai,2016/4/8,36138.62
Jiangsu,2016/4/8,130360.73
Zhejiang,2016/4/8,86263.54
Anhui,2016/4/8,36967.53
Fujian,2016/4/8,50110.85
Eastern China,2016/4/9,333869.67
Shanghai,2016/4/9,34309.47
Jiangsu,2016/4/9,127243.41
Zhejiang,2016/4/9,84477.91
Anhui,2016/4/9,36739.82
Fujian,2016/4/9,49541.25
Eastern China,2016/4/10,319919.49
Shanghai,2016/4/10,32505.76
Jiangsu,2016/4/10,120958.41
Zhejiang,2016/4/10,80320.18
Anhui,2016/4/10,36308.68
Fujian,2016/4/10,48278.45
Eastern China,2016/4/11,334522.66
Shanghai,2016/4/11,35308.39
Jiangsu,2016/4/11,126427.25
Zhejiang,2016/4/11,84152.47
Anhui,2016/4/11,37335.82
Fujian,2016/4/11,49741.74
Eastern China,2016/4/12,340872.22
Shanghai,2016/4/12,35929.04
Jiangsu,2016/4/12,130544.22
Zhejiang,2016/4/12,85176.79
Anhui,2016/4/12,37511.77
Fujian,2016/4/12,50126.73
Eastern China,2016/4/13,339947.18
Shanghai,2016/4/13,35586.58
Jiangsu,2016/4/13,130204.4
Zhejiang,2016/4/13,84935.92
Anhui,2016/4/13,37815.97
Fujian,2016/4/13,49846.04
Eastern China,2016/4/14,339122.92
Shanghai,2016/4/14,35834.66
Jiangsu,2016/4/14,129914.55
Zhejiang,2016/4/14,84900.06
Anhui,2016/4/14,37857.19
Fujian,2016/4/14,49086.76
Eastern China,2016/4/15,337551.53
Shanghai,2016/4/15,35705.71
Jiangsu,2016/4/15,129091.02
Zhejiang,2016/4/15,83973.53
Anhui,2016/4/15,37900.72
Fujian,2016/4/15,49322.45
Eastern China,2016/4/16,329212.22
Shanghai,2016/4/16,33590.73
Jiangsu,2016/4/16,126990.29
Zhejiang,2016/4/16,82403
Anhui,2016/4/16,35964.77
Fujian,2016/4/16,48719.34
Eastern China,2016/4/17,313807.54
Shanghai,2016/4/17,31119.23
Jiangsu,2016/4/17,118876.26
Zhejiang,2016/4/17,78234.07
Anhui,2016/4/17,36017.83
Fujian,2016/4/17,48078.47
Eastern China,2016/4/18,329764.92
Shanghai,2016/4/18,34253.32
Jiangsu,2016/4/18,125469.06
Zhejiang,2016/4/18,82766.24
Anhui,2016/4/18,36538.85
Fujian,2016/4/18,49183.84
Eastern China,2016/4/19,334863.35
Shanghai,2016/4/19,34990.88
Jiangsu,2016/4/19,128432.96
Zhejiang,2016/4/19,83492.34
Anhui,2016/4/19,37305.08
Fujian,2016/4/19,49058.91
Eastern China,2016/4/20,338543.43
Shanghai,2016/4/20,35623.56
Jiangsu,2016/4/20,130321.13
Zhejiang,2016/4/20,84047.38
Anhui,2016/4/20,37599.87
Fujian,2016/4/20,49337.47
Eastern China,2016/4/21,337533.33
Shanghai,2016/4/21,35501.27
Jiangsu,2016/4/21,129686.91
Zhejiang,2016/4/21,84110.72
Anhui,2016/4/21,36867.18
Fujian,2016/4/21,49806.08
Eastern China,2016/4/22,339801.94
Shanghai,2016/4/22,35910.03
Jiangsu,2016/4/22,130519.65
Zhejiang,2016/4/22,84498.66
Anhui,2016/4/22,37417.63
Fujian,2016/4/22,49849.38
Eastern China,2016/4/23,334011.71
Shanghai,2016/4/23,33724.64
Jiangsu,2016/4/23,128673.22
Zhejiang,2016/4/23,83386.38
Anhui,2016/4/23,37093.6
Fujian,2016/4/23,49557.58
Eastern China,2016/4/24,318568.7
Shanghai,2016/4/24,32131.6
Jiangsu,2016/4/24,121156.54
Zhejiang,2016/4/24,79417.65
Anhui,2016/4/24,36138.34
Fujian,2016/4/24,48126.57
Eastern China,2016/4/25,333967.67
Shanghai,2016/4/25,35288.5
Jiangsu,2016/4/25,128058.09
Zhejiang,2016/4/25,82964.59
Anhui,2016/4/25,37051.93
Fujian,2016/4/25,48979.7
Eastern China,2016/4/26,341189.97
Shanghai,2016/4/26,36267.9
